datetime,subcatchment_S42_Bifenthrin,bif_sum,date,year,month,day
2017-09-28,0.0,0.0,2017-09-28,2017,9,28
2017-09-29,0.0,0.0,2017-09-29,2017,9,29
2017-09-30,0.0,0.0,2017-09-30,2017,9,30
2017-10-01,0.0,0.0,2017-10-01,2017,10,1
2017-10-02,0.0,0.0,2017-10-02,2017,10,2
2017-10-03,0.0,0.0,2017-10-03,2017,10,3
2017-10-04,0.0,0.0,2017-10-04,2017,10,4
2017-10-05,0.0,0.0,2017-10-05,2017,10,5
2017-10-06,0.0,0.0,2017-10-06,2017,10,6
2017-10-07,0.0,0.0,2017-10-07,2017,10,7
2017-10-08,0.0,0.0,2017-10-08,2017,10,8
2017-10-09,0.0,0.0,2017-10-09,2017,10,9
2017-10-10,0.0,0.0,2017-10-10,2017,10,10
2017-10-11,0.0,0.0,2017-10-11,2017,10,11
2017-10-12,0.0,0.0,2017-10-12,2017,10,12
2017-10-13,0.0,0.0,2017-10-13,2017,10,13
2017-10-14,0.0,0.0,2017-10-14,2017,10,14
2017-10-15,0.0,0.0,2017-10-15,2017,10,15
2017-10-16,0.0,0.0,2017-10-16,2017,10,16
2017-10-17,0.0,0.0,2017-10-17,2017,10,17
2017-10-18,0.0,0.0,2017-10-18,2017,10,18
2017-10-19,0.0,0.0,2017-10-19,2017,10,19
2017-10-20,11.383470716858124,11.383470716858124,2017-10-20,2017,10,20
2017-10-21,0.0,0.0,2017-10-21,2017,10,21
2017-10-22,0.0,0.0,2017-10-22,2017,10,22
2017-10-23,0.0,0.0,2017-10-23,2017,10,23
2017-10-24,0.0,0.0,2017-10-24,2017,10,24
2017-10-25,0.0,0.0,2017-10-25,2017,10,25
2017-10-26,0.0,0.0,2017-10-26,2017,10,26
2017-10-27,0.0,0.0,2017-10-27,2017,10,27
2017-10-28,0.0,0.0,2017-10-28,2017,10,28
2017-10-29,0.0,0.0,2017-10-29,2017,10,29
2017-10-30,0.0,0.0,2017-10-30,2017,10,30
2017-10-31,0.0,0.0,2017-10-31,2017,10,31
2017-11-01,0.0,0.0,2017-11-01,2017,11,1
2017-11-02,0.0,0.0,2017-11-02,2017,11,2
2017-11-03,0.0,0.0,2017-11-03,2017,11,3
2017-11-04,2.4181671036313133,2.4181671036313133,2017-11-04,2017,11,4
2017-11-05,0.0,0.0,2017-11-05,2017,11,5
2017-11-06,0.0,0.0,2017-11-06,2017,11,6
2017-11-07,0.0,0.0,2017-11-07,2017,11,7
2017-11-08,0.0,0.0,2017-11-08,2017,11,8
2017-11-09,1.0901914536743802,1.0901914536743802,2017-11-09,2017,11,9
2017-11-10,0.0,0.0,2017-11-10,2017,11,10
2017-11-11,0.0,0.0,2017-11-11,2017,11,11
2017-11-12,0.0,0.0,2017-11-12,2017,11,12
2017-11-13,1.2345964199874802e-06,1.2345964199874802e-06,2017-11-13,2017,11,13
2017-11-14,0.0,0.0,2017-11-14,2017,11,14
2017-11-15,2.032941625760663e-05,2.032941625760663e-05,2017-11-15,2017,11,15
2017-11-16,3.8346037892665014e-11,3.8346037892665014e-11,2017-11-16,2017,11,16
2017-11-17,8.951269566092476e-21,8.951269566092476e-21,2017-11-17,2017,11,17
2017-11-18,0.0,0.0,2017-11-18,2017,11,18
2017-11-19,0.0,0.0,2017-11-19,2017,11,19
2017-11-20,0.0,0.0,2017-11-20,2017,11,20
2017-11-21,0.0,0.0,2017-11-21,2017,11,21
2017-11-22,0.0,0.0,2017-11-22,2017,11,22
2017-11-23,0.0,0.0,2017-11-23,2017,11,23
2017-11-24,0.0,0.0,2017-11-24,2017,11,24
2017-11-25,0.0,0.0,2017-11-25,2017,11,25
2017-11-26,0.8993535373065001,0.8993535373065001,2017-11-26,2017,11,26
2017-11-27,0.0005941235042051937,0.0005941235042051937,2017-11-27,2017,11,27
2017-11-28,0.0,0.0,2017-11-28,2017,11,28
2017-11-29,0.0,0.0,2017-11-29,2017,11,29
2017-11-30,0.0,0.0,2017-11-30,2017,11,30
2017-12-01,0.0,0.0,2017-12-01,2017,12,1
2017-12-02,0.0,0.0,2017-12-02,2017,12,2
2017-12-03,0.0,0.0,2017-12-03,2017,12,3
2017-12-04,0.0,0.0,2017-12-04,2017,12,4
2017-12-05,0.0,0.0,2017-12-05,2017,12,5
2017-12-06,0.0,0.0,2017-12-06,2017,12,6
2017-12-07,0.0,0.0,2017-12-07,2017,12,7
2017-12-08,0.0,0.0,2017-12-08,2017,12,8
2017-12-09,0.0,0.0,2017-12-09,2017,12,9
2017-12-10,0.0,0.0,2017-12-10,2017,12,10
2017-12-11,0.0,0.0,2017-12-11,2017,12,11
2017-12-12,0.0,0.0,2017-12-12,2017,12,12
2017-12-13,0.0,0.0,2017-12-13,2017,12,13
2017-12-14,0.0,0.0,2017-12-14,2017,12,14
2017-12-15,0.0,0.0,2017-12-15,2017,12,15
2017-12-16,0.0,0.0,2017-12-16,2017,12,16
2017-12-17,0.0,0.0,2017-12-17,2017,12,17
2017-12-18,0.0,0.0,2017-12-18,2017,12,18
2017-12-19,0.0,0.0,2017-12-19,2017,12,19
2017-12-20,2.2403801156524867,2.2403801156524867,2017-12-20,2017,12,20
2017-12-21,0.0,0.0,2017-12-21,2017,12,21
2017-12-22,0.0,0.0,2017-12-22,2017,12,22
2017-12-23,0.0,0.0,2017-12-23,2017,12,23
2017-12-24,0.0,0.0,2017-12-24,2017,12,24
2017-12-25,0.0,0.0,2017-12-25,2017,12,25
2017-12-26,0.0,0.0,2017-12-26,2017,12,26
2017-12-27,0.0,0.0,2017-12-27,2017,12,27
2017-12-28,0.0,0.0,2017-12-28,2017,12,28
2017-12-29,0.0,0.0,2017-12-29,2017,12,29
2017-12-30,0.0,0.0,2017-12-30,2017,12,30
2017-12-31,0.0,0.0,2017-12-31,2017,12,31
